SignId,Id,X,Y,Z,Retro,Angle,Distance,UTC,R,G,B,H,S,V,pX,pY,Unnamed: 17,COLOR
13,69225,33.787,-84.406,245.494,0.76,-0.291,5.589,66097.101,220,143,140,2,0.365,0.863,0.292,0.892,,RED
13,69226,33.787,-84.406,245.439,0.78,-0.301,5.592,66097.101,237,248,254,202,0.067,0.996,0.293,0.964,,WHITE
13,69285,33.787,-84.406,246.144,0.78,-0.178,5.395,66097.114,235,245,252,204,0.067,0.988,0.296,0.048,,WHITE
13,69286,33.787,-84.406,246.089,0.75,-0.189,5.401,66097.114,202,135,141,354,0.333,0.792,0.292,0.119,,WHITE
13,69287,33.787,-84.406,246.032,0.75,-0.199,5.414,66097.114,203,134,137,358,0.341,0.796,0.292,0.194,,WHITE
13,69288,33.787,-84.406,245.98,0.77,-0.209,5.401,66097.114,211,211,221,240,0.047,0.867,0.273,0.261,,WHITE
13,69289,33.787,-84.406,245.926,0.77,-0.219,5.401,66097.114,204,169,187,330,0.173,0.8,0.271,0.331,,WHITE
13,69290,33.787,-84.406,245.872,0.76,-0.23,5.403,66097.114,245,228,226,6,0.078,0.961,0.256,0.401,,RED
13,69291,33.787,-84.406,245.814,0.78,-0.24,5.42,66097.114,241,247,254,212,0.051,0.996,0.256,0.477,,WHITE
13,69292,33.787,-84.406,245.761,0.78,-0.25,5.419,66097.114,240,244,250,216,0.039,0.98,0.253,0.545,,WHITE
13,69293,33.787,-84.406,245.703,0.77,-0.26,5.435,66097.114,206,149,143,6,0.306,0.808,0.253,0.621,,RED
13,69294,33.787,-84.406,245.649,0.77,-0.271,5.434,66097.114,219,153,167,348,0.302,0.859,0.239,0.691,,WHITE
13,69295,33.787,-84.406,245.594,0.76,-0.281,5.441,66097.114,215,150,168,344,0.302,0.843,0.239,0.762,,WHITE
13,69296,33.787,-84.406,245.538,0.77,-0.291,5.448,66097.114,208,135,156,342,0.353,0.816,0.239,0.835,,WHITE
13,69297,33.787,-84.406,245.485,0.78,-0.301,5.448,66097.114,244,252,248,150,0.031,0.988,0.228,0.904,,WHITE
13,69298,33.787,-84.406,245.431,0.77,-0.312,5.45,66097.114,236,248,253,198,0.067,0.992,0.23,0.974,,WHITE
13,69358,33.787,-84.406,246.173,0.73,-0.178,5.256,66097.127,237,240,242,204,0.02,0.949,0.242,0.01,,WHITE
13,69359,33.787,-84.406,246.12,0.78,-0.189,5.255,66097.127,236,245,251,204,0.059,0.984,0.226,0.079,,WHITE
13,69360,33.787,-84.406,246.065,0.75,-0.199,5.267,66097.127,209,141,143,358,0.325,0.82,0.226,0.151,,WHITE
13,69361,33.787,-84.406,246.011,0.77,-0.209,5.273,66097.127,233,227,248,258,0.086,0.973,0.226,0.221,,WHITE
13,69362,33.787,-84.406,245.96,0.77,-0.219,5.268,66097.127,219,211,241,256,0.125,0.945,0.206,0.287,,WHITE
13,69363,33.787,-84.406,245.904,0.77,-0.23,5.28,66097.127,207,140,141,0,0.325,0.812,0.206,0.36,,RED
13,69364,33.787,-84.406,245.848,0.78,-0.24,5.294,66097.127,245,248,247,160,0.012,0.973,0.206,0.432,,WHITE
13,69365,33.787,-84.406,245.797,0.78,-0.25,5.29,66097.127,241,247,254,212,0.051,0.996,0.202,0.499,,WHITE
13,69366,33.787,-84.406,245.742,0.78,-0.26,5.3,66097.127,217,182,231,282,0.212,0.906,0.202,0.57,,WHITE
13,69367,33.787,-84.406,245.69,0.76,-0.271,5.297,66097.127,207,137,134,2,0.353,0.812,0.186,0.638,,RED
13,69368,33.787,-84.406,245.633,0.77,-0.281,5.313,66097.127,211,139,136,2,0.357,0.827,0.186,0.712,,RED
13,69369,33.787,-84.406,245.582,0.76,-0.291,5.311,66097.127,212,137,139,358,0.353,0.831,0.173,0.778,,WHITE
13,69370,33.787,-84.406,245.531,0.78,-0.301,5.307,66097.127,253,251,227,56,0.102,0.992,0.175,0.844,,RED
13,69371,33.787,-84.406,245.468,0.78,-0.312,5.345,66097.127,245,250,253,202,0.031,0.992,0.173,0.926,,WHITE
13,69372,33.787,-84.406,245.417,0.75,-0.322,5.342,66097.127,141,194,226,202,0.376,0.886,0.175,0.992,,WHITE
13,69428,33.787,-84.406,246.146,0.78,-0.188,5.142,66097.14,236,245,251,204,0.059,0.984,0.205,0.045,,WHITE
13,69429,33.787,-84.406,246.093,0.78,-0.199,5.151,66097.14,239,242,250,224,0.043,0.98,0.205,0.114,,WHITE
13,69430,33.787,-84.406,246.044,0.78,-0.209,5.137,66097.14,207,173,176,354,0.165,0.812,0.177,0.178,,WHITE
13,69431,33.787,-84.406,245.99,0.76,-0.219,5.148,66097.14,204,143,138,4,0.325,0.8,0.177,0.248,,RED
13,69432,33.787,-84.406,245.937,0.76,-0.229,5.157,66097.14,201,139,144,356,0.31,0.788,0.177,0.317,,WHITE
13,69433,33.787,-84.406,245.884,0.76,-0.24,5.163,66097.14,221,153,141,10,0.361,0.867,0.16,0.386,,RED
13,69434,33.787,-84.406,245.837,0.78,-0.25,5.149,66097.14,240,246,253,212,0.051,0.992,0.137,0.447,,WHITE
13,69435,33.787,-84.406,245.779,0.78,-0.26,5.175,66097.141,240,246,253,212,0.051,0.992,0.152,0.522,,WHITE
13,69436,33.787,-84.406,245.727,0.76,-0.27,5.177,66097.141,209,141,145,356,0.325,0.82,0.137,0.59,,WHITE
13,69437,33.787,-84.406,245.678,0.76,-0.281,5.172,66097.141,208,143,142,0,0.318,0.816,0.133,0.653,,RED
13,69438,33.787,-84.406,245.623,0.75,-0.291,5.185,66097.141,218,141,143,358,0.353,0.855,0.133,0.725,,WHITE
13,69439,33.787,-84.406,245.57,0.78,-0.301,5.194,66097.141,251,254,246,82,0.031,0.996,0.119,0.794,,RED
13,69440,33.787,-84.406,245.521,0.78,-0.312,5.189,66097.141,244,249,254,210,0.039,0.996,0.108,0.857,,WHITE
13,69441,33.787,-84.406,245.472,0.78,-0.322,5.184,66097.141,244,249,254,210,0.039,0.996,0.115,0.921,,WHITE
13,69442,33.787,-84.406,245.411,0.72,-0.332,5.215,66097.141,169,175,202,230,0.165,0.792,0.111,1,,WHITE
13,69500,33.787,-84.406,246.177,0.68,-0.188,5.005,66097.154,232,232,223,60,0.039,0.91,0.153,0.005,,RED
13,69501,33.787,-84.406,246.125,0.78,-0.199,5.012,66097.154,237,246,252,204,0.059,0.988,0.145,0.073,,WHITE
13,69502,33.787,-84.406,246.074,0.78,-0.209,5.017,66097.154,242,244,253,230,0.043,0.992,0.145,0.139,,WHITE
13,69503,33.787,-84.406,246.025,0.78,-0.219,5.012,66097.154,241,246,251,210,0.039,0.984,0.121,0.203,,WHITE
13,69504,33.787,-84.406,245.972,0.78,-0.23,5.022,66097.154,208,148,142,6,0.318,0.816,0.121,0.271,,RED
13,69505,33.787,-84.406,245.921,0.77,-0.24,5.026,66097.154,204,140,140,0,0.314,0.8,0.114,0.338,,RED
13,69506,33.787,-84.406,245.869,0.75,-0.25,5.035,66097.154,215,187,203,326,0.129,0.843,0.114,0.405,,WHITE
13,69507,33.787,-84.406,245.819,0.74,-0.26,5.035,66097.154,215,155,161,354,0.278,0.843,0.091,0.47,,WHITE
13,69508,33.787,-84.406,245.764,0.75,-0.271,5.055,66097.154,216,215,236,242,0.09,0.925,0.108,0.542,,WHITE
13,69509,33.787,-84.406,245.715,0.77,-0.281,5.054,66097.154,209,144,137,6,0.345,0.82,0.086,0.605,,RED
13,69510,33.787,-84.406,245.667,0.78,-0.291,5.047,66097.154,242,228,219,24,0.094,0.949,0.067,0.668,,RED
13,69511,33.787,-84.406,245.611,0.78,-0.301,5.07,66097.154,241,249,253,200,0.047,0.992,0.07,0.74,,WHITE
13,69512,33.787,-84.406,245.562,0.78,-0.312,5.069,66097.154,243,249,255,210,0.047,1,0.066,0.804,,WHITE
13,69513,33.787,-84.406,245.508,0.78,-0.322,5.083,66097.154,244,249,254,210,0.039,0.996,0.066,0.874,,WHITE
13,69514,33.787,-84.406,245.458,0.78,-0.332,5.086,66097.154,248,244,255,262,0.043,1,0.057,0.939,,WHITE
13,69574,33.787,-84.406,246.151,0.59,-0.199,4.902,66097.167,235,244,249,202,0.055,0.976,0.148,0.039,,WHITE
13,69575,33.787,-84.406,246.101,0.75,-0.209,4.906,66097.167,239,245,252,212,0.051,0.988,0.139,0.104,,WHITE
13,69576,33.787,-84.406,246.052,0.73,-0.219,4.905,66097.167,242,247,255,216,0.051,1,0.123,0.168,,WHITE
